Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code
8,2014,Cheyenne,,,NL,NL
8,2014,Clear Creek,102919,480132,,
8,2014,Conejos,,,NL,NL
8,2014,Costilla,,,NR,NL
8,2014,Crowley,,,NL,NL
8,2014,Custer,,,NL,NL
8,2014,Delta,,,NL,NL
8,2014,Denver,15861744,15901236,,
8,2014,Dolores,,,NL,NL
8,2014,Douglas,,,NL,NL
8,2014,Eagle,171357,414091,,
8,2014,Elbert,,,NL,NL
8,2014,El Paso,6327504,,,NR
8,2014,Fremont,268966,,,NL
8,2014,Garfield,531623,603468,,
8,2014,Gilpin,42366,155054,,
8,2014,Grand,,,NR,NL
8,2014,Gunnison,,309611,NR,
8,2014,Hinsdale,,,NL,NL
8,2014,Huerfano,,,NL,NL
8,2014,Jackson,,,NL,NL
8,2014,Jefferson,2021406,1858831,,
8,2014,Kiowa,,,NL,NL
8,2014,Kit Carson,,,NL,NL
8,2014,Lake,,,NL,NR
8,2014,La Plata,657993,,,NL
8,2014,Larimer,1207539,1340810,,
8,2014,Las Animas,,,NL,NL
8,2014,Lincoln,,,NL,NL
8,2014,Logan,,,NL,NL
8,2014,Mesa,,,NR,NL
8,2014,Mineral,,,NL,NL
8,2014,Moffat,,,NR,NL
8,2014,Montezuma,132833,,,NL
8,2014,Montrose,,,NR,NL
8,2014,Morgan,,,NL,NL
8,2014,Otero,,,NL,NL
8,2014,Ouray,,,NR,NR
8,2014,Park,,,NR,NR
8,2014,Phillips,,,NL,NL
8,2014,Pitkin,115179,502231,,
8,2014,Prowers,,,NL,NL
8,2014,Pueblo,460037,1685115,,
8,2014,Rio Blanco,,,NL,NL
8,2014,Rio Grande,,,NL,NL
8,2014,Routt,170505,,,NR
8,2014,Saguache,,,NR,NR
8,2014,San Juan,,,NL,NL
8,2014,San Miguel,46369,591931,,
8,2014,Sedgwick,,,NR,NR
8,2014,Summit,177412,941538,,
8,2014,Teller,,,NR,NL
8,2014,Washington,,,NL,NL
8,2014,Weld,275556,1291047,,
8,2014,Yuma,,,NL,NL
8,2015,Adams,414843,2007490,,
8,2015,Alamosa,,,NR,NL
8,2015,Arapahoe,1782767,5068738,,
8,2015,Archuleta,,,NR,NR
8,2015,Baca,,,NL,NL
8,2015,Bent,,,NL,NL
8,2015,Boulder,2854869,5076823,,
8,2015,Broomfield,,,NL,NL
8,2015,Chaffee,,529711,NR,
8,2015,Cheyenne,,,NL,NL
8,2015,Clear Creek,99241,549270,,
8,2015,Conejos,,,NL,NR
8,2015,Costilla,,,NR,NR
8,2015,Crowley,,,NL,NL
8,2015,Custer,,,NL,NL
8,2015,Delta,,,NL,NL
8,2015,Denver,18920270,20586503,,
8,2015,Dolores,,,NL,NL
8,2015,Douglas,,,NL,NL
8,2015,Eagle,321194,755726,,
8,2015,Elbert,,,NL,NL
8,2015,El Paso,8703525,,,NR
8,2015,Fremont,247910,,,NL
8,2015,Garfield,623488,919088,,
8,2015,Gilpin,33160,209981,,
8,2015,Grand,,234153,NR,
8,2015,Gunnison,,454015,NR,
8,2015,Hinsdale,,,NL,NL
8,2015,Huerfano,,,NL,NR
8,2015,Jackson,,,NL,NL
8,2015,Jefferson,2119709,3008160,,
8,2015,Kiowa,,,NL,NL
8,2015,Kit Carson,,,NL,NL
8,2015,Lake,,,NL,NR
8,2015,La Plata,468119,1517581,,
8,2015,Larimer,1506663,2921981,,
8,2015,Las Animas,,1043528,NR,
8,2015,Lincoln,,,NL,NL
8,2015,Logan,,,NL,NL
8,2015,Mesa,,,NR,NR
8,2015,Mineral,,,NL,NL
8,2015,Moffat,,,NR,NL
8,2015,Montezuma,141894,602753,,
8,2015,Montrose,,,NR,NL
8,2015,Morgan,,,NR,NR
8,2015,Otero,,,NL,NL
8,2015,Ouray,,,NR,NR
8,2015,Park,,220562,NR,
8,2015,Phillips,,,NL,NL
8,2015,Pitkin,100615,815391,,
8,2015,Prowers,,,NL,NL
8,2015,Pueblo,879622,1894167,,
8,2015,Rio Blanco,,,NL,NL
8,2015,Rio Grande,,,NL,NL
8,2015,Routt,197957,649959,,
8,2015,Saguache,,,NL,NR
8,2015,San Juan,,,NL,NR
8,2015,San Miguel,48630,367696,,
8,2015,Sedgwick,,,NR,NR
8,2015,Summit,237146,1325273,,
8,2015,Teller,,,NR,NL
8,2015,Washington,,,NL,NL
8,2015,Weld,429172,1964176,,
8,2015,Yuma,,,NL,NL
8,2016,Adams,405729,4444010,,
8,2016,Alamosa,,,NR,NL
8,2016,Arapahoe,1587942,9084765,,
8,2016,Archuleta,,,NR,NR
8,2016,Baca,,,NL,NL
8,2016,Bent,,,NL,NL
8,2016,Boulder,2346058,6420613,,
8,2016,Broomfield,,,NL,NL
8,2016,Chaffee,,,NR,NR
8,2016,Cheyenne,,,NL,NL
8,2016,Clear Creek,90213,660536,,
8,2016,Conejos,,424132,NL,
8,2016,Costilla,,369689,NR,
8,2016,Crowley,,,NL,NL
8,2016,Custer,,,NL,NL
8,2016,Delta,,,NL,NL
8,2016,Denver,20203873,27642402,,
8,2016,Dolores,,,NL,NL
8,2016,Douglas,,,NL,NL
8,2016,Eagle,207938,1120217,,
8,2016,Elbert,,,NL,NL
8,2016,El Paso,9379173,,,NR
8,2016,Fremont,241413,,,NL
8,2016,Garfield,492910,1712513,,
8,2016,Gilpin,,284116,NR,
8,2016,Grand,,401001,NR,
8,2016,Gunnison,,477649,NR,
8,2016,Hinsdale,,,NL,NL
8,2016,Huerfano,,,NL,NR
8,2016,Jackson,,,NL,NL
8,2016,Jefferson,1704885,4468831,,
8,2016,Kiowa,,,NL,NL
8,2016,Kit Carson,,,NL,NL
8,2016,Lake,,297877,NL,
8,2016,La Plata,447191,2212954,,
8,2016,Larimer,1416132,4318202,,
8,2016,Las Animas,,2193813,NR,
8,2016,Lincoln,,,NL,NL
8,2016,Logan,,,NL,NL
8,2016,Mesa,,,NR,NR
8,2016,Mineral,,,NL,NL
8,2016,Moffat,,,NR,NL
8,2016,Montezuma,88650,1297984,,
8,2016,Montrose,,,NR,NL
8,2016,Morgan,,,NR,NR
8,2016,Otero,,,NL,NL
8,2016,Ouray,,492384,NR,
8,2016,Park,,378230,NR,
8,2016,Phillips,,,NL,NL
8,2016,Pitkin,101521,1017858,,
8,2016,Prowers,,,NL,NL
8,2016,Pueblo,945662,2940830,,
8,2016,Rio Blanco,,,NL,NL
8,2016,Rio Grande,,,NL,NL
8,2016,Routt,171608,888583,,
8,2016,Saguache,,,NL,NR
8,2016,San Juan,,,NL,NR
8,2016,San Miguel,47479,411794,,
8,2016,Sedgwick,,,NR,NR
8,2016,Summit,165787,1702918,,
8,2016,Teller,,,NR,NL
8,2016,Washington,,,NL,NL
8,2016,Weld,340391,2444651,,
8,2016,Yuma,,,NL,NL
8,2017,Adams,1126750,5481342,,
8,2017,Alamosa,,,NR,NL
8,2017,Arapahoe,911448,9187128,,
8,2017,Archuleta,,776784,NR,
8,2017,Baca,,,NL,NL
8,2017,Bent,,,NL,NL
8,2017,Boulder,1883573,7401555,,
8,2017,Broomfield,,,NL,NL
8,2017,Chaffee,,614319,NR,
8,2017,Cheyenne,,,NL,NL
8,2017,Clear Creek,43341,632988,,
8,2017,Conejos,,571105,NL,
8,2017,Costilla,,400679,NR,
8,2017,Crowley,,,NL,NL
8,2017,Custer,,,NL,NL
8,2017,Delta,,,NL,NL
8,2017,Denver,18574912,35043361,,
8,2017,Dolores,,,NL,NL
8,2017,Douglas,,,NL,NL
8,2017,Eagle,154928,1394312,,
8,2017,Elbert,,,NL,NL
8,2017,El Paso,8645974,,,NR
8,2017,Fremont,184251,,,NL
8,2017,Garfield,325823,2108270,,
8,2017,Gilpin,,251283,NR,
8,2017,Grand,,426846,NR,
8,2017,Gunnison,,809595,NR,
8,2017,Hinsdale,,,NL,NL
8,2017,Huerfano,,,NL,NR
8,2017,Jackson,,,NL,NL
8,2017,Jefferson,1353370,4474575,,
8,2017,Kiowa,,,NL,NL
8,2017,Kit Carson,,,NL,NL
8,2017,Lake,,322375,NL,
8,2017,La Plata,298055,2289292,,
8,2017,Larimer,1206766,5554496,,
8,2017,Las Animas,45309,4437323,,
8,2017,Lincoln,,,NL,NL
8,2017,Logan,,,NL,NL
8,2017,Mesa,,,NR,NR
8,2017,Mineral,,,NL,NL
8,2017,Moffat,,,NR,NL
8,2017,Montezuma,93411,1862970,,
8,2017,Montrose,,,NR,NL
8,2017,Morgan,,964989,NR,
8,2017,Otero,,,NR,NL
8,2017,Ouray,,621133,NR,
8,2017,Park,,455141,NR,
8,2017,Phillips,,,NL,NL
8,2017,Pitkin,66581,1205815,,
8,2017,Prowers,,,NL,NL
8,2017,Pueblo,737016,3815493,,
8,2017,Rio Blanco,,,NL,NL
8,2017,Rio Grande,,,NL,NL
8,2017,Routt,,976301,NR,
8,2017,Saguache,,,NL,NR
8,2017,San Juan,,,NL,NR
8,2017,San Miguel,21450,450802,,
8,2017,Sedgwick,,,NR,NR
8,2017,Summit,112638,1890882,,
8,2017,Teller,,,NR,NL
8,2017,Washington,,,NL,NL
8,2017,Weld,315417,2708742,,
8,2017,Yuma,,,NL,NL
8,2018,Adams,400754,7613627,,
8,2018,Alamosa,,,NR,NL
8,2018,Arapahoe,808360,10661253,,
8,2018,Archuleta,,906585,NR,
8,2018,Baca,,,NL,NL
8,2018,Bent,,,NL,NL
8,2018,Boulder,1415106,8774472,,
8,2018,Broomfield,,,NL,NL
8,2018,Chaffee,,650455,NR,
8,2018,Cheyenne,,,NL,NL
8,2018,Clear Creek,,688187,NR,
8,2018,Conejos,,651028,NL,
8,2018,Costilla,,473881,NL,
8,2018,Crowley,,,NL,NL
8,2018,Custer,,,NL,NL
8,2018,Delta,,,NL,NL
8,2018,Denver,12797280,35343772,,
8,2018,Dolores,,,NL,NL
8,2018,Douglas,,,NL,NL
8,2018,Eagle,100482,1600012,,
8,2018,Elbert,,,NL,NL
8,2018,El Paso,7955801,,,NR
8,2018,Fremont,,,NR,NL
8,2018,Garfield,186408,1914968,,
8,2018,Gilpin,,256201,NR,
8,2018,Grand,,555069,NR,
8,2018,Gunnison,,897237,NL,
8,2018,Hinsdale,,,NL,NL
8,2018,Huerfano,,,NL,NR
8,2018,Jackson,,,NL,NL
8,2018,Jefferson,1286756,4650674,,
8,2018,Kiowa,,,NL,NL
8,2018,Kit Carson,,,NL,NL
8,2018,Lake,,330557,NL,
8,2018,La Plata,,2370568,NR,
8,2018,Larimer,1030583,6820019,,
8,2018,Las Animas,40494,4699321,,
8,2018,Lincoln,,,NL,NL
8,2018,Logan,,,NL,NL
8,2018,Mesa,,1737216,NR,
8,2018,Mineral,,,NL,NL
8,2018,Moffat,,,NR,NR
8,2018,Montezuma,97884,2031697,,
8,2018,Montrose,,,NR,NL
8,2018,Morgan,,1147988,NR,
8,2018,Otero,,,NR,NR
8,2018,Ouray,,757172,NL,
8,2018,Park,,460047,NR,
8,2018,Phillips,,,NL,NL
8,2018,Pitkin,,1362818,NR,
8,2018,Prowers,,,NL,NL
8,2018,Pueblo,580863,5468826,,
8,2018,Rio Blanco,,,NL,NL
8,2018,Rio Grande,,,NL,NL
8,2018,Routt,157402,1028248,,
8,2018,Saguache,,198805,NL,
8,2018,San Juan,,,NL,NR
8,2018,San Miguel,,496399,NR,
8,2018,Sedgwick,,,NR,NR
8,2018,Summit,104527,2018092,,
8,2018,Teller,,,NL,NL
8,2018,Washington,,,NL,NL
8,2018,Weld,331928,2539739,,
8,2018,Yuma,,,NL,NL
9,2014,Adams,453206,,,NR
9,2014,Alamosa,,,NR,NL
9,2014,Arapahoe,1353297,,,NL
9,2014,Archuleta,,,NR,NR
9,2014,Baca,,,NL,NL
9,2014,Bent,,,NL,NL
9,2014,Boulder,2715576,3314834,,
9,2014,Broomfield,,,NL,NL
9,2014,Chaffee,,,NR,NR
9,2014,Cheyenne,,,NL,NL
9,2014,Clear Creek,102603,375860,,
9,2014,Conejos,,,NL,NL
9,2014,Costilla,,,NR,NL
9,2014,Crowley,,,NL,NL
9,2014,Custer,,,NL,NL
9,2014,Delta,,,NL,NL
9,2014,Denver,15196933,14364191,,
9,2014,Dolores,,,NL,NL
9,2014,Douglas,,,NL,NL
9,2014,Eagle,181480,379890,,
9,2014,Elbert,,,NL,NL
9,2014,El Paso,5953327,,,NR
9,2014,Fremont,233349,,,NL
9,2014,Garfield,527700,537711,,
9,2014,Gilpin,39786,138821,,
9,2014,Grand,,,NR,NL
9,2014,Gunnison,,255533,NR,
9,2014,Hinsdale,,,NL,NL
9,2014,Huerfano,,,NL,NL
9,2014,Jackson,,,NL,NL
9,2014,Jefferson,1845807,1701706,,
9,2014,Kiowa,,,NL,NL
9,2014,Kit Carson,,,NL,NL
9,2014,Lake,,,NL,NR
9,2014,La Plata,623331,,,NR
9,2014,Larimer,1315740,1378589,,
9,2014,Las Animas,,,NL,NL
9,2014,Lincoln,,,NL,NL
9,2014,Logan,,,NL,NL
9,2014,Mesa,,,NR,NL
9,2014,Mineral,,,NL,NL
9,2014,Moffat,,,NR,NL
9,2014,Montezuma,125628,,,NL
9,2014,Montrose,,,NR,NL
9,2014,Morgan,,,NR,NR
9,2014,Otero,,,NL,NL
9,2014,Ouray,,,NR,NR
9,2014,Park,,,NR,NR
9,2014,Phillips,,,NL,NL
9,2014,Pitkin,100612,316259,,
9,2014,Prowers,,,NL,NL
9,2014,Pueblo,436843,1386314,,
9,2014,Rio Blanco,,,NL,NL
9,2014,Rio Grande,,,NL,NL
9,2014,Routt,167807,,,NR
9,2014,Saguache,,,NL,NR
9,2014,San Juan,,,NL,NL
9,2014,San Miguel,39758,501532,,
9,2014,Sedgwick,,,NR,NR
9,2014,Summit,179358,726128,,
9,2014,Teller,,,NR,NL
9,2014,Washington,,,NL,NL
9,2014,Weld,287891,1201206,,
9,2014,Yuma,,,NL,NL
9,2015,Adams,456102,2066128,,
9,2015,Alamosa,,,NR,NL
9,2015,Arapahoe,1821831,5321883,,
9,2015,Archuleta,,,NR,NR
9,2015,Baca,,,NL,NL
9,2015,Bent,,,NL,NL
9,2015,Boulder,2808636,4564394,,
9,2015,Broomfield,,,NL,NL
9,2015,Chaffee,,391518,NR,
9,2015,Cheyenne,,,NL,NL
9,2015,Clear Creek,98054,490483,,
9,2015,Conejos,,,NL,NR
9,2015,Costilla,,,NR,NR
9,2015,Crowley,,,NL,NL
9,2015,Custer,,,NL,NL
9,2015,Delta,,,NL,NL
9,2015,Denver,18017794,19062651,,
9,2015,Dolores,,,NL,NL
9,2015,Douglas,,,NL,NL
9,2015,Eagle,306549,632711,,
9,2015,Elbert,,,NL,NL
9,2015,El Paso,8632187,,,NR
9,2015,Fremont,262093,,,NL
9,2015,Garfield,558081,888159,,
9,2015,Gilpin,31881,206010,,
9,2015,Grand,,182101,NR,
9,2015,Gunnison,,333527,NR,
9,2015,Hinsdale,,,NL,NL
9,2015,Huerfano,,,NL,NR
9,2015,Jackson,,,NL,NL
9,2015,Jefferson,2096374,2859786,,
9,2015,Kiowa,,,NL,NL
9,2015,Kit Carson,,,NL,NL
9,2015,Lake,,,NL,NR
9,2015,La Plata,489476,1596319,,
9,2015,Larimer,1546038,2735329,,
9,2015,Las Animas,,1018744,NR,
9,2015,Lincoln,,,NL,NL
9,2015,Logan,,,NL,NL
9,2015,Mesa,,,NR,NR
9,2015,Mineral,,,NL,NL
9,2015,Moffat,,,NR,NL
9,2015,Montezuma,122425,605971,,
9,2015,Montrose,,,NR,NL
9,2015,Morgan,,,NR,NR
9,2015,Otero,,,NL,NL
9,2015,Ouray,,342064,NR,
9,2015,Park,,185916,NR,
9,2015,Phillips,,,NL,NL
9,2015,Pitkin,90803,627987,,
9,2015,Prowers,,,NL,NL
9,2015,Pueblo,1004209,1721621,,
9,2015,Rio Blanco,,,NL,NL
9,2015,Rio Grande,,,NL,NL
9,2015,Routt,216833,576410,,
9,2015,Saguache,,,NL,NR
9,2015,San Juan,,,NL,NR
9,2015,San Miguel,53511,330093,,
9,2015,Sedgwick,,,NR,NR
9,2015,Summit,235065,1024344,,
9,2015,Teller,,,NR,NL
9,2015,Washington,,,NL,NL
9,2015,Weld,447995,1804494,,
9,2015,Yuma,,,NL,NL
9,2016,Adams,412289,4668880,,
9,2016,Alamosa,,,NR,NL
9,2016,Arapahoe,1493979,9183907,,
9,2016,Archuleta,,,NR,NR
9,2016,Baca,,,NL,NL
9,2016,Bent,,,NL,NL
9,2016,Boulder,2337601,6306894,,
9,2016,Broomfield,,,NL,NL
9,2016,Chaffee,,489993,NR,
9,2016,Cheyenne,,,NL,NL
9,2016,Clear Creek,76291,608871,,
9,2016,Conejos,,435435,NL,
9,2016,Costilla,,342066,NR,
9,2016,Crowley,,,NL,NL
9,2016,Custer,,,NL,NL
9,2016,Delta,,,NL,NL
9,2016,Denver,19190347,29423313,,
9,2016,Dolores,,,NL,NL
9,2016,Douglas,,,NL,NL
9,2016,Eagle,191615,995070,,
9,2016,Elbert,,,NL,NL
9,2016,El Paso,9387013,,,NR
9,2016,Fremont,239079,,,NL
9,2016,Garfield,425704,1754542,,
9,2016,Gilpin,,300505,NR,
9,2016,Grand,,,NR,NR
9,2016,Gunnison,,627401,NR,
9,2016,Hinsdale,,,NL,NL
9,2016,Huerfano,,,NL,NR
9,2016,Jackson,,,NL,NL
9,2016,Jefferson,1611356,4537417,,
9,2016,Kiowa,,,NL,NL
9,2016,Kit Carson,,,NL,NL
9,2016,Lake,,251980,NL,
9,2016,La Plata,442682,2226213,,
9,2016,Larimer,1335581,4343498,,
9,2016,Las Animas,,2485885,NR,
9,2016,Lincoln,,,NL,NL
9,2016,Logan,,,NL,NL
9,2016,Mesa,,,NR,NR
9,2016,Mineral,,,NL,NL
9,2016,Moffat,,,NR,NL
9,2016,Montezuma,84028,1439910,,
9,2016,Montrose,,,NR,NL
9,2016,Morgan,,652609,NR,
9,2016,Otero,,,NL,NL
9,2016,Ouray,,515896,NR,
9,2016,Park,,359173,NR,
9,2016,Phillips,,,NL,NL
9,2016,Pitkin,79255,852785,,
9,2016,Prowers,,,NL,NL
9,2016,Pueblo,924444,3140055,,
9,2016,Rio Blanco,,,NL,NL
9,2016,Rio Grande,,,NL,NL
9,2016,Routt,,835572,NR,
9,2016,Saguache,,,NL,NR
9,2016,San Juan,,,NL,NR
9,2016,San Miguel,52220,437620,,
9,2016,Sedgwick,,,NR,NR
9,2016,Summit,142523,1412253,,
9,2016,Teller,,,NR,NL
9,2016,Washington,,,NL,NL
9,2016,Weld,356553,2567248,,
9,2016,Yuma,,,NL,NL
9,2017,Adams,986385,5591544,,
9,2017,Alamosa,,,NR,NL
9,2017,Arapahoe,868838,9476898,,
9,2017,Archuleta,,715518,NR,
9,2017,Baca,,,NL,NL
9,2017,Bent,,,NL,NL
9,2017,Boulder,1867935,7089840,,
9,2017,Broomfield,,,NL,NL
9,2017,Chaffee,,547218,NR,
9,2017,Cheyenne,,,NL,NL
9,2017,Clear Creek,45086,570485,,
9,2017,Conejos,,555120,NL,
9,2017,Costilla,,424241,NR,
9,2017,Crowley,,,NL,NL
9,2017,Custer,,,NL,NL
9,2017,Delta,,,NL,NL
9,2017,Denver,17531038,34766657,,
9,2017,Dolores,,,NL,NL
9,2017,Douglas,,,NL,NL
9,2017,Eagle,138445,1212598,,
9,2017,Elbert,,,NL,NL
9,2017,El Paso,8591074,,,NR
9,2017,Fremont,166500,,,NL
9,2017,Garfield,320870,2104540,,
9,2017,Gilpin,,266428,NR,
9,2017,Grand,,355550,NR,
9,2017,Gunnison,,728296,NR,
9,2017,Hinsdale,,,NL,NL
9,2017,Huerfano,,,NL,NR
9,2017,Jackson,,,NL,NL
9,2017,Jefferson,1391833,4335662,,
9,2017,Kiowa,,,NL,NL
9,2017,Kit Carson,,,NL,NL
9,2017,Lake,,272842,NL,
9,2017,La Plata,301865,2211371,,
9,2017,Larimer,1214136,5491456,,
9,2017,Las Animas,42148,4669330,,
9,2017,Lincoln,,,NL,NL
9,2017,Logan,,,NL,NL
9,2017,Mesa,,931484,NR,
9,2017,Mineral,,,NL,NL
9,2017,Moffat,,,NR,NL
9,2017,Montezuma,74493,1890596,,
9,2017,Montrose,,,NR,NL
9,2017,Morgan,,972694,NR,
9,2017,Otero,,,NR,NL
9,2017,Ouray,,641630,NR,
9,2017,Park,,401682,NR,
9,2017,Phillips,,,NL,NL
9,2017,Pitkin,64771,1058088,,
9,2017,Prowers,,,NL,NL
9,2017,Pueblo,677550,3869882,,
9,2017,Rio Blanco,,,NL,NL
9,2017,Rio Grande,,,NL,NL
9,2017,Routt,,924592,NR,
9,2017,Saguache,,151900,NL,
9,2017,San Juan,,,NL,NR
9,2017,San Miguel,,475875,NR,
9,2017,Sedgwick,,,NR,NR
9,2017,Summit,115774,1561814,,
9,2017,Teller,,,NL,NL
9,2017,Washington,,,NL,NL
9,2017,Weld,330702,2723950,,
9,2017,Yuma,,,NL,NL
9,2018,Adams,398277,7362649,,
9,2018,Alamosa,,,NR,NL
9,2018,Arapahoe,889138,10127781,,
9,2018,Archuleta,,840533,NL,
9,2018,Baca,,,NL,NL
9,2018,Bent,,,NL,NL
9,2018,Boulder,1299455,8099831,,
9,2018,Broomfield,,,NL,NL
9,2018,Chaffee,,580551,NR,
9,2018,Cheyenne,,,NL,NL
9,2018,Clear Creek,28653,620626,,
9,2018,Conejos,,607872,NL,
9,2018,Costilla,,441921,NL,
9,2018,Crowley,,,NL,NL
9,2018,Custer,,,NL,NL
9,2018,Delta,,,NL,NL
9,2018,Denver,12967617,34127926,,
9,2018,Dolores,,,NL,NL
9,2018,Douglas,,,NL,NL
9,2018,Eagle,96626,1282007,,
9,2018,Elbert,,,NL,NL
9,2018,El Paso,7786421,,,NR
9,2018,Fremont,,,NR,NL
9,2018,Garfield,182576,1905410,,
9,2018,Gilpin,,241174,NL,
9,2018,Grand,,479851,NR,
9,2018,Gunnison,,760759,NL,
9,2018,Hinsdale,,,NL,NL
9,2018,Huerfano,,,NL,NR
9,2018,Jackson,,,NL,NL
9,2018,Jefferson,1247843,4299667,,
9,2018,Kiowa,,,NL,NL
9,2018,Kit Carson,,,NL,NL
9,2018,Lake,,272478,NL,
9,2018,La Plata,,2338202,NR,
9,2018,Larimer,936033,6631199,,
9,2018,Las Animas,27817,4765052,,
9,2018,Lincoln,,,NL,NL
9,2018,Logan,,,NL,NL
9,2018,Mesa,,1754898,NR,
9,2018,Mineral,,,NL,NL
9,2018,Moffat,,518034,NR,
9,2018,Montezuma,94993,1978519,,
9,2018,Montrose,,,NR,NL
9,2018,Morgan,,,NR,NR
9,2018,Otero,,,NR,NR
9,2018,Ouray,,767446,NL,
9,2018,Park,,435826,NR,
9,2018,Phillips,,,NL,NL
9,2018,Pitkin,44125,1030932,,
9,2018,Prowers,,,NL,NL
9,2018,Pueblo,566009,5377188,,
9,2018,Rio Blanco,,,NL,NL
9,2018,Rio Grande,,,NL,NL
9,2018,Routt,135149,968797,,
9,2018,Saguache,,207584,NL,
9,2018,San Juan,,,NL,NR
9,2018,San Miguel,,509927,NR,
9,2018,Sedgwick,,,NR,NR
9,2018,Summit,94092,1613075,,
9,2018,Teller,,,NL,NL
9,2018,Washington,,,NL,NL
9,2018,Weld,313809,2372200,,
9,2018,Yuma,,,NL,NL
10,2014,Adams,474637,,,NR
10,2014,Alamosa,,,NR,NL
10,2014,Arapahoe,1396842,,,NR
10,2014,Archuleta,,,NR,NR
10,2014,Baca,,,NL,NL
10,2014,Bent,,,NL,NL
10,2014,Boulder,2660593,3477557,,
10,2014,Broomfield,,,NL,NL
10,2014,Chaffee,,,NR,NR
10,2014,Cheyenne,,,NL,NL
10,2014,Clear Creek,102858,338132,,
10,2014,Conejos,,,NL,NL
10,2014,Costilla,,,NR,NL
10,2014,Crowley,,,NL,NL
10,2014,Custer,,,NL,NL
10,2014,Delta,,,NL,NL
10,2014,Denver,15006222,14895186,,
10,2014,Dolores,,,NL,NL
10,2014,Douglas,,,NL,NL
10,2014,Eagle,206273,356123,,
10,2014,Elbert,,,NL,NL
10,2014,El Paso,5742846,,,NR
10,2014,Fremont,174220,,,NL
10,2014,Garfield,389617,553834,,
10,2014,Gilpin,,,NR,NR
10,2014,Grand,,,NR,NL
10,2014,Gunnison,,184394,NR,
10,2014,Hinsdale,,,NL,NL
10,2014,Huerfano,,,NL,NL
10,2014,Jackson,,,NL,NL
10,2014,Jefferson,1923839,1714442,,
10,2014,Kiowa,,,NL,NL
10,2014,Kit Carson,,,NL,NL
10,2014,Lake,,,NL,NR
10,2014,La Plata,531825,,,NR
10,2014,Larimer,1232929,1523402,,
10,2014,Las Animas,,,NL,NL
10,2014,Lincoln,,,NL,NL
10,2014,Logan,,,NL,NL
10,2014,Mesa,,,NR,NL
10,2014,Mineral,,,NL,NL
10,2014,Moffat,,,NR,NL
10,2014,Montezuma,,,NR,NL
10,2014,Montrose,,,NR,NL
10,2014,Morgan,,,NR,NR
10,2014,Otero,,,NL,NL
10,2014,Ouray,,,NR,NR
10,2014,Park,,,NR,NR
10,2014,Phillips,,,NL,NL
10,2014,Pitkin,86614,246079,,
10,2014,Prowers,,,NL,NL
10,2014,Pueblo,352545,1245865,,
10,2014,Rio Blanco,,,NL,NL
10,2014,Rio Grande,,,NL,NL
10,2014,Routt,,,NR,NR
10,2014,Saguache,,,NL,NR
10,2014,San Juan,,,NL,NL
10,2014,San Miguel,36239,278409,,
10,2014,Sedgwick,,,NR,NR
10,2014,Summit,178233,632225,,
10,2014,Teller,,,NR,NL
10,2014,Washington,,,NL,NL
10,2014,Weld,361629,1126809,,
10,2014,Yuma,,,NL,NL
10,2015,Adams,435580,2446592,,
10,2015,Alamosa,,,NR,NL
10,2015,Arapahoe,1743830,5728782,,
10,2015,Archuleta,,,NR,NR
10,2015,Baca,,,NL,NL
10,2015,Bent,,,NL,NL
10,2015,Boulder,2816381,4777912,,
10,2015,Broomfield,,,NL,NL
10,2015,Chaffee,,325900,NR,
10,2015,Cheyenne,,,NL,NL
10,2015,Clear Creek,87040,419695,,
10,2015,Conejos,,,NL,NR
10,2015,Costilla,,,NR,NR
10,2015,Crowley,,,NL,NL
10,2015,Custer,,,NL,NL
10,2015,Delta,,,NL,NL
10,2015,Denver,16398610,19085375,,
10,2015,Dolores,,,NL,NL
10,2015,Douglas,,,NL,NL
10,2015,Eagle,294270,590827,,
10,2015,Elbert,,,NL,NL
10,2015,El Paso,8065363,,,NR
10,2015,Fremont,178145,,,NL
10,2015,Garfield,404126,872142,,
10,2015,Gilpin,,185948,NR,
10,2015,Grand,,166746,NR,
10,2015,Gunnison,,,NR,NR
10,2015,Hinsdale,,,NL,NL
10,2015,Huerfano,,,NL,NR
10,2015,Jackson,,,NL,NL
10,2015,Jefferson,1881358,3091341,,
10,2015,Kiowa,,,NL,NL
10,2015,Kit Carson,,,NL,NL
10,2015,Lake,,,NL,NR
10,2015,La Plata,404921,1541740,,
10,2015,Larimer,1452878,2885257,,
10,2015,Las Animas,,1035512,NR,
10,2015,Lincoln,,,NL,NL
10,2015,Logan,,,NL,NL
10,2015,Mesa,,,NR,NR
10,2015,Mineral,,,NL,NL
10,2015,Moffat,,,NR,NL
10,2015,Montezuma,106843,627049,,
10,2015,Montrose,,,NR,NL
10,2015,Morgan,,,NR,NR
10,2015,Otero,,,NL,NL
10,2015,Ouray,,,NR,NR
10,2015,Park,,201525,NR,
10,2015,Phillips,,,NL,NL
10,2015,Pitkin,80160,443764,,
10,2015,Prowers,,,NL,NL
10,2015,Pueblo,863610,1710792,,
10,2015,Rio Blanco,,,NL,NL
10,2015,Rio Grande,,,NL,NL
10,2015,Routt,201592,563187,,
10,2015,Saguache,,,NL,NR
10,2015,San Juan,,,NL,NR
10,2015,San Miguel,50875,195014,,
