stateabbrv,statename,stfips,areatyname,areaname,areatype,area,periodyear,periodtype,pertypdesc,period,inctype,incdesc,incsource,incsrcdesc,income,incrank,population,releasedate
CO,Colorado,8,County,Huerfano County,4,55,2013,1,Annual,0,3,Median Household Income - United States Census,1,Census,32418,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2014,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),225132000,46,6433,20161117
CO,Colorado,8,County,Huerfano County,4,55,2014,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34996,51,6433,20161117
CO,Colorado,8,County,Huerfano County,4,55,2014,1,Annual,0,3,Median Household Income - United States Census,1,Census,32750,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2015,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),235217000,39,6492,20170628
CO,Colorado,8,County,Huerfano County,4,55,2015,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),36232,49,6492,20170628
CO,Colorado,8,County,Huerfano County,4,55,2015,1,Annual,0,3,Median Household Income - United States Census,1,Census,33098,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2016,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),250398000,45,6677,20180808
CO,Colorado,8,County,Huerfano County,4,55,2016,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),37502,47,6677,20180808
CO,Colorado,8,County,Huerfano County,4,55,2016,1,Annual,0,3,Median Household Income - United States Census,1,Census,34626,NULL,NULL,
CO,Colorado,8,County,Huerfano County,4,55,2017,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),274062000,44,6662,20190131
CO,Colorado,8,County,Huerfano County,4,55,2017,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),41138,43,6662,20190131
CO,Colorado,8,County,Jackson County,4,57,1969,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4672000,58,1764,20151119
CO,Colorado,8,County,Jackson County,4,57,1969,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2649,49,1764,20151119
CO,Colorado,8,County,Jackson County,4,57,1970,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5156000,57,1849,20151119
CO,Colorado,8,County,Jackson County,4,57,1970,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2789,53,1849,20151119
CO,Colorado,8,County,Jackson County,4,57,1971,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5612000,57,2024,20151119
CO,Colorado,8,County,Jackson County,4,57,1971,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2773,57,2024,20151119
CO,Colorado,8,County,Jackson County,4,57,1972,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5892000,58,2007,20151119
CO,Colorado,8,County,Jackson County,4,57,1972,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),2936,57,2007,20151119
CO,Colorado,8,County,Jackson County,4,57,1973,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9909000,54,2130,20151119
CO,Colorado,8,County,Jackson County,4,57,1973,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),4652,35,2130,20151119
CO,Colorado,8,County,Jackson County,4,57,1974,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9649000,55,1852,20151119
CO,Colorado,8,County,Jackson County,4,57,1974,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5210,33,1852,20151119
CO,Colorado,8,County,Jackson County,4,57,1975,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9570000,59,1740,20151119
CO,Colorado,8,County,Jackson County,4,57,1975,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),5500,37,1740,20151119
CO,Colorado,8,County,Jackson County,4,57,1976,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11301000,56,1717,20151119
CO,Colorado,8,County,Jackson County,4,57,1976,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),6582,22,1717,20151119
CO,Colorado,8,County,Jackson County,4,57,1977,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12113000,57,1692,20151119
CO,Colorado,8,County,Jackson County,4,57,1977,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7159,25,1692,20151119
CO,Colorado,8,County,Jackson County,4,57,1978,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14350000,56,1798,20151119
CO,Colorado,8,County,Jackson County,4,57,1978,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),7981,23,1798,20151119
CO,Colorado,8,County,Jackson County,4,57,1979,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15125000,55,1770,20151119
CO,Colorado,8,County,Jackson County,4,57,1979,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),8545,24,1770,20151119
CO,Colorado,8,County,Jackson County,4,57,1980,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17407000,58,1862,20151119
CO,Colorado,8,County,Jackson County,4,57,1980,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9349,32,1862,20151119
CO,Colorado,8,County,Jackson County,4,57,1981,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19051000,58,1857,20151119
CO,Colorado,8,County,Jackson County,4,57,1981,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),10259,34,1857,20151119
CO,Colorado,8,County,Jackson County,4,57,1982,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22205000,56,1799,20151119
CO,Colorado,8,County,Jackson County,4,57,1982,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),12343,18,1799,20151119
CO,Colorado,8,County,Jackson County,4,57,1983,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19965000,58,1757,20151119
CO,Colorado,8,County,Jackson County,4,57,1983,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11363,35,1757,20151119
CO,Colorado,8,County,Jackson County,4,57,1984,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17263000,60,1745,20151119
CO,Colorado,8,County,Jackson County,4,57,1984,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),9893,56,1745,20151119
CO,Colorado,8,County,Jackson County,4,57,1985,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19256000,60,1683,20151119
CO,Colorado,8,County,Jackson County,4,57,1985,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11441,43,1683,20151119
CO,Colorado,8,County,Jackson County,4,57,1986,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18742000,59,1639,20151119
CO,Colorado,8,County,Jackson County,4,57,1986,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),11435,49,1639,20151119
CO,Colorado,8,County,Jackson County,4,57,1987,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22216000,59,1677,20151119
CO,Colorado,8,County,Jackson County,4,57,1987,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13247,36,1677,20151119
CO,Colorado,8,County,Jackson County,4,57,1988,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22027000,60,1625,20151119
CO,Colorado,8,County,Jackson County,4,57,1988,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13555,40,1625,20151119
CO,Colorado,8,County,Jackson County,4,57,1989,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22424000,60,1667,20151119
CO,Colorado,8,County,Jackson County,4,57,1989,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13452,48,1667,20151119
CO,Colorado,8,County,Jackson County,4,57,1989,1,Annual,0,3,Median Household Income - United States Census,1,Census,24168,35,1667,
CO,Colorado,8,County,Jackson County,4,57,1990,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21384000,60,1593,20151119
CO,Colorado,8,County,Jackson County,4,57,1990,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),13424,53,1593,20151119
CO,Colorado,8,County,Jackson County,4,57,1990,1,Annual,0,3,Median Household Income - United States Census,1,Census,20938,43,1605,
CO,Colorado,8,County,Jackson County,4,57,1991,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),23941000,59,1609,20151119
CO,Colorado,8,County,Jackson County,4,57,1991,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),14879,48,1609,20151119
CO,Colorado,8,County,Jackson County,4,57,1992,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25845000,59,1651,20151119
CO,Colorado,8,County,Jackson County,4,57,1992,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),15654,47,1651,20151119
CO,Colorado,8,County,Jackson County,4,57,1993,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28821000,59,1699,20151119
CO,Colorado,8,County,Jackson County,4,57,1993,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),16964,44,1699,20151119
CO,Colorado,8,County,Jackson County,4,57,1993,1,Annual,0,3,Median Household Income - United States Census,1,Census,27317,35,1699,
CO,Colorado,8,County,Jackson County,4,57,1994,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26573000,60,1654,20151119
CO,Colorado,8,County,Jackson County,4,57,1994,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),16066,51,1654,20151119
CO,Colorado,8,County,Jackson County,4,57,1995,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26162000,60,1555,20151119
CO,Colorado,8,County,Jackson County,4,57,1995,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),16824,52,1555,20151119
CO,Colorado,8,County,Jackson County,4,57,1995,1,Annual,0,3,Median Household Income - United States Census,1,Census,27647,44,1555,
CO,Colorado,8,County,Jackson County,4,57,1996,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26743000,60,1509,20151119
CO,Colorado,8,County,Jackson County,4,57,1996,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),17722,50,1509,20151119
CO,Colorado,8,County,Jackson County,4,57,1997,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27903000,60,1534,20151119
CO,Colorado,8,County,Jackson County,4,57,1997,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18190,53,1534,20151119
CO,Colorado,8,County,Jackson County,4,57,1997,1,Annual,0,3,Median Household Income - United States Census,1,Census,29031,47,1534,
CO,Colorado,8,County,Jackson County,4,57,1998,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),28868000,60,1541,20161117
CO,Colorado,8,County,Jackson County,4,57,1998,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),18733,54,1541,20161117
CO,Colorado,8,County,Jackson County,4,57,1998,1,Annual,0,3,Median Household Income - United States Census,1,Census,30052,48,1541,
CO,Colorado,8,County,Jackson County,4,57,1999,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),30119000,60,1573,20161117
CO,Colorado,8,County,Jackson County,4,57,1999,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),19147,55,1573,20161117
CO,Colorado,8,County,Jackson County,4,57,1999,1,Annual,0,3,Median Household Income - United States Census,1,Census,20938,43,1573,
CO,Colorado,8,County,Jackson County,4,57,2000,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33586000,60,1577,20161117
CO,Colorado,8,County,Jackson County,4,57,2000,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),21297,51,1577,20161117
CO,Colorado,8,County,Jackson County,4,57,2000,1,Annual,0,3,Median Household Income - United States Census,1,Census,33178,47,1577,
CO,Colorado,8,County,Jackson County,4,57,2001,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33705000,60,1529,20161117
CO,Colorado,8,County,Jackson County,4,57,2001,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),22044,52,1529,20161117
CO,Colorado,8,County,Jackson County,4,57,2001,1,Annual,0,3,Median Household Income - United States Census,1,Census,32074,49,1522,
CO,Colorado,8,County,Jackson County,4,57,2002,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),38729000,60,1532,20161117
CO,Colorado,8,County,Jackson County,4,57,2002,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),25280,34,1532,20161117
CO,Colorado,8,County,Jackson County,4,57,2002,1,Annual,0,3,Median Household Income - United States Census,1,Census,31369,47,1521,
CO,Colorado,8,County,Jackson County,4,57,2003,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40039000,60,1512,20161117
CO,Colorado,8,County,Jackson County,4,57,2003,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),26481,37,1512,20161117
CO,Colorado,8,County,Jackson County,4,57,2003,1,Annual,0,3,Median Household Income - United States Census,1,Census,32071,48,1494,
CO,Colorado,8,County,Jackson County,4,57,2004,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),40469000,60,1486,20161117
CO,Colorado,8,County,Jackson County,4,57,2004,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),27234,35,1486,20161117
CO,Colorado,8,County,Jackson County,4,57,2004,1,Annual,0,3,Median Household Income - United States Census,1,Census,33476,47,1463,
CO,Colorado,8,County,Jackson County,4,57,2005,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),45676000,60,1449,20161117
CO,Colorado,8,County,Jackson County,4,57,2005,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),31522,25,1449,20161117
CO,Colorado,8,County,Jackson County,4,57,2005,1,Annual,0,3,Median Household Income - United States Census,1,Census,34281,49,1422,
CO,Colorado,8,County,Jackson County,4,57,2006,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),46820000,59,1415,20161117
CO,Colorado,8,County,Jackson County,4,57,2006,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33088,25,1415,20161117
CO,Colorado,8,County,Jackson County,4,57,2006,1,Annual,0,3,Median Household Income - United States Census,1,Census,36073,46,1383,
CO,Colorado,8,County,Jackson County,4,57,2007,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),48863000,61,1407,20161117
CO,Colorado,8,County,Jackson County,4,57,2007,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),34729,29,1407,20161117
CO,Colorado,8,County,Jackson County,4,57,2007,1,Annual,0,3,Median Household Income - United States Census,1,Census,39007,44,1369,
CO,Colorado,8,County,Jackson County,4,57,2008,1,Annual,0,1,Total Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),46368000,61,1378,20161117
CO,Colorado,8,County,Jackson County,4,57,2008,1,Annual,0,2,Per Capita Personal Income - Bureau of Economic Analysis,3,Bureau of Economic Analysis (BEA),33649,34,1378,20161117
